veh241	2021-07-28 00:04:31	560.44	351.49	70	35.712
veh242	2021-07-28 00:04:31	1116.37	192.7	70	35.892
veh243	2021-07-28 00:04:31	1096.98	972.23	70	2.484
veh244	2021-07-28 00:04:31	1299.93	327.53	70	69.804
veh246	2021-07-28 00:04:31	494.18	353.28	70	33.732
veh247	2021-07-28 00:04:31	1339.35	693.26	70	59.328
veh248	2021-07-28 00:04:31	1481.7	289.32	70	41.652
veh249	2021-07-28 00:04:31	603.08	1081.42	70	45.720
veh25	2021-07-28 00:04:31	1111.41	940.17	70	0.000
veh252	2021-07-28 00:04:31	734.98	545.16	70	42.372
veh253	2021-07-28 00:04:31	484.69	695.94	70	79.164
veh255	2021-07-28 00:04:31	910.25	550.16	70	42.552
veh256	2021-07-28 00:04:31	419.27	698.16	70	80.784
veh257	2021-07-28 00:04:31	1532.78	253.46	70	54.684
veh39	2021-07-28 00:04:31	1111.6	947.67	70	0.000
veh46	2021-07-28 00:04:31	1352.34	1005.85	70	24.840
veh49	2021-07-28 00:04:31	759.53	966.6	70	11.592
veh61	2021-07-28 00:04:31	664.51	715.15	70	79.884
veh77	2021-07-28 00:04:31	1111.22	932.67	70	0.000
veh8	2021-07-28 00:04:31	1341.06	376.74	70	49.572
veh101	2021-07-28 00:04:32	1294.96	326.11	70	0.000
veh102	2021-07-28 00:04:32	237.63	980.2	70	68.076
veh106	2021-07-28 00:04:32	727.15	461.06	70	45.648
veh118	2021-07-28 00:04:32	1081.54	389.4	70	44.604
veh124	2021-07-28 00:04:32	1102.9	635.75	70	41.976
veh126	2021-07-28 00:04:32	1109.36	857.44	70	49.464
veh130	2021-07-28 00:04:32	529.6	718.92	70	60.228
veh133	2021-07-28 00:04:32	1090.9	734.93	70	0.000
veh134	2021-07-28 00:04:32	1090.52	719.93	70	0.000
veh137	2021-07-28 00:04:32	1082.53	427.35	70	41.544
veh138	2021-07-28 00:04:32	574.93	599.38	70	27.396
veh139	2021-07-28 00:04:32	1110.84	917.11	70	3.024
